model_dir,display_name,augmentation,fold_index,fold_name,run_dir,stage,exit_code,status,log_path,timestamp_start,timestamp_end
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_augmented,1,failed,runs/mednext/run_kfold_02/logs/run_20260502_045528.log,2026-05-02T02:55:46Z,2026-05-02T02:55:52Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_augmented,1,failed,runs/mednext/run_kfold_02/logs/run_20260502_045528.log,2026-05-02T02:55:52Z,2026-05-02T02:55:52Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,charts,1,failed,runs/mednext/run_kfold_02/logs/run_20260502_045528.log,2026-05-02T02:55:52Z,2026-05-02T02:55:52Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,dice_comparison,1,failed,runs/mednext/run_kfold_02/logs/run_20260502_045528.log,2026-05-02T02:55:52Z,2026-05-02T02:55:53Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,plot_training,0,success,runs/mednext/run_kfold_02/logs/run_20260502_045528.log,2026-05-02T02:55:53Z,2026-05-02T02:55:53Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,train,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:55:53Z,2026-05-02T02:56:07Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_clean,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:07Z,2026-05-02T02:56:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_clean,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:12Z,2026-05-02T02:56:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_augmented,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:12Z,2026-05-02T02:56:18Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_augmented,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:18Z,2026-05-02T02:56:18Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,charts,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:18Z,2026-05-02T02:56:18Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,dice_comparison,1,failed,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:18Z,2026-05-02T02:56:19Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,plot_training,0,success,runs/mednext/run_kfold_03/logs/run_20260502_045553.log,2026-05-02T02:56:19Z,2026-05-02T02:56:19Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,train,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:19Z,2026-05-02T02:56:33Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_clean,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:33Z,2026-05-02T02:56:38Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_clean,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:38Z,2026-05-02T02:56:38Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_augmented,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:38Z,2026-05-02T02:56:44Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_augmented,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:44Z,2026-05-02T02:56:44Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,charts,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:44Z,2026-05-02T02:56:44Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,dice_comparison,1,failed,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:44Z,2026-05-02T02:56:45Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,plot_training,0,success,runs/mednext/run_kfold_04/logs/run_20260502_045619.log,2026-05-02T02:56:45Z,2026-05-02T02:56:45Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,train,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:56:45Z,2026-05-02T02:56:58Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_clean,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:56:58Z,2026-05-02T02:57:04Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_clean,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:04Z,2026-05-02T02:57:04Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_augmented,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:04Z,2026-05-02T02:57:09Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_augmented,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:09Z,2026-05-02T02:57:10Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,charts,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:10Z,2026-05-02T02:57:10Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,dice_comparison,1,failed,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:10Z,2026-05-02T02:57:10Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,plot_training,0,success,runs/mednext/run_kfold_05/logs/run_20260502_045645.log,2026-05-02T02:57:10Z,2026-05-02T02:57:11Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,train,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:11Z,2026-05-02T02:57:24Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_clean,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:24Z,2026-05-02T02:57:30Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_clean,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:30Z,2026-05-02T02:57:30Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_augmented,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:30Z,2026-05-02T02:57:35Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_augmented,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:35Z,2026-05-02T02:57:36Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,charts,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:36Z,2026-05-02T02:57:36Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,dice_comparison,1,failed,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:36Z,2026-05-02T02:57:36Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,plot_training,0,success,runs/mednext/run_DA_kfold_01/logs/run_20260502_045711.log,2026-05-02T02:57:36Z,2026-05-02T02:57:37Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,train,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:57:37Z,2026-05-02T02:57:51Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_clean,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:57:51Z,2026-05-02T02:57:56Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_clean,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:57:56Z,2026-05-02T02:57:56Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,infer_augmented,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:57:56Z,2026-05-02T02:58:02Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,eval_augmented,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:58:02Z,2026-05-02T02:58:02Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,charts,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:58:02Z,2026-05-02T02:58:02Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,dice_comparison,1,failed,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:58:02Z,2026-05-02T02:58:03Z
mednext,MedNeXt,motion_consistent_0.5,1,kfold_02,runs/mednext/run_DA_kfold_02,plot_training,0,success,runs/mednext/run_DA_kfold_02/logs/run_20260502_045737.log,2026-05-02T02:58:03Z,2026-05-02T02:58:03Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,train,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:03Z,2026-05-02T02:58:17Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_clean,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:17Z,2026-05-02T02:58:22Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_clean,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:22Z,2026-05-02T02:58:22Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,infer_augmented,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:22Z,2026-05-02T02:58:28Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,eval_augmented,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:28Z,2026-05-02T02:58:28Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,charts,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:28Z,2026-05-02T02:58:28Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,dice_comparison,1,failed,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:28Z,2026-05-02T02:58:29Z
mednext,MedNeXt,motion_consistent_0.5,2,kfold_03,runs/mednext/run_DA_kfold_03,plot_training,0,success,runs/mednext/run_DA_kfold_03/logs/run_20260502_045803.log,2026-05-02T02:58:29Z,2026-05-02T02:58:30Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,train,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:30Z,2026-05-02T02:58:43Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_clean,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:43Z,2026-05-02T02:58:48Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_clean,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:48Z,2026-05-02T02:58:48Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,infer_augmented,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:48Z,2026-05-02T02:58:54Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,eval_augmented,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:54Z,2026-05-02T02:58:54Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,charts,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:54Z,2026-05-02T02:58:54Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,dice_comparison,1,failed,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:54Z,2026-05-02T02:58:55Z
mednext,MedNeXt,motion_consistent_0.5,3,kfold_04,runs/mednext/run_DA_kfold_04,plot_training,0,success,runs/mednext/run_DA_kfold_04/logs/run_20260502_045830.log,2026-05-02T02:58:55Z,2026-05-02T02:58:55Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,train,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:58:55Z,2026-05-02T02:59:09Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_clean,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:09Z,2026-05-02T02:59:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_clean,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:14Z,2026-05-02T02:59:14Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,infer_augmented,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:14Z,2026-05-02T02:59:20Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,eval_augmented,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:20Z,2026-05-02T02:59:20Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,charts,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:20Z,2026-05-02T02:59:20Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,dice_comparison,1,failed,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:20Z,2026-05-02T02:59:21Z
mednext,MedNeXt,motion_consistent_0.5,4,kfold_05,runs/mednext/run_DA_kfold_05,plot_training,0,success,runs/mednext/run_DA_kfold_05/logs/run_20260502_045855.log,2026-05-02T02:59:21Z,2026-05-02T02:59:21Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,train,127,failed,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_clean,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_clean,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,infer_augmented,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,eval_augmented,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,charts,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,dice_comparison,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,0,kfold_01,runs/mednext/run_kfold_01,plot_training,0,skipped,runs/mednext/run_kfold_01/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,train,127,failed,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_clean,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_clean,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,infer_augmented,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,eval_augmented,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,charts,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,dice_comparison,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,1,kfold_02,runs/mednext/run_kfold_02,plot_training,0,skipped,runs/mednext/run_kfold_02/logs/run_20260508_180111.log,2026-05-08T16:01:11Z,2026-05-08T16:01:11Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,train,127,failed,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_clean,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_clean,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,infer_augmented,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,eval_augmented,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,charts,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,dice_comparison,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,2,kfold_03,runs/mednext/run_kfold_03,plot_training,0,skipped,runs/mednext/run_kfold_03/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,train,127,failed,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_clean,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_clean,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,infer_augmented,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,eval_augmented,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,charts,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,dice_comparison,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,3,kfold_04,runs/mednext/run_kfold_04,plot_training,0,skipped,runs/mednext/run_kfold_04/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,train,127,failed,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_clean,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_clean,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,infer_augmented,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,eval_augmented,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,charts,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,dice_comparison,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,none,4,kfold_05,runs/mednext/run_kfold_05,plot_training,0,skipped,runs/mednext/run_kfold_05/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,train,127,failed,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_clean,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_clean,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:12Z,2026-05-08T16:01:12Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,infer_augmented,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
mednext,MedNeXt,motion_consistent_0.5,0,kfold_01,runs/mednext/run_DA_kfold_01,eval_augmented,0,skipped,runs/mednext/run_DA_kfold_01/logs/run_20260508_180112.log,2026-05-08T16:01:13Z,2026-05-08T16:01:13Z
