model_dir,display_name,augmentation,fold_index,fold_name,run_dir,stage,exit_code,status,log_path,timestamp_start,timestamp_end
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,dice_comparison,1,failed,runs/swin/run_DA_kfold_01/logs/run_20260502_050129.log,2026-05-02T03:01:54Z,2026-05-02T03:01:54Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,plot_training,0,success,runs/swin/run_DA_kfold_01/logs/run_20260502_050129.log,2026-05-02T03:01:54Z,2026-05-02T03:01:55Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,train,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:01:55Z,2026-05-02T03:02:08Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_clean,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:08Z,2026-05-02T03:02:13Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_clean,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:14Z,2026-05-02T03:02:14Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_augmented,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:14Z,2026-05-02T03:02:19Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_augmented,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:19Z,2026-05-02T03:02:19Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,charts,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:19Z,2026-05-02T03:02:20Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,dice_comparison,1,failed,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:20Z,2026-05-02T03:02:20Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,plot_training,0,success,runs/swin/run_DA_kfold_02/logs/run_20260502_050155.log,2026-05-02T03:02:20Z,2026-05-02T03:02:21Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,train,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:21Z,2026-05-02T03:02:34Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_clean,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:34Z,2026-05-02T03:02:39Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_clean,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:39Z,2026-05-02T03:02:39Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,infer_augmented,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:39Z,2026-05-02T03:02:45Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,eval_augmented,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:45Z,2026-05-02T03:02:45Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,charts,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:45Z,2026-05-02T03:02:45Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,dice_comparison,1,failed,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:45Z,2026-05-02T03:02:46Z
swin,Swin,motion_consistent_0.5,2,kfold_03,runs/swin/run_DA_kfold_03,plot_training,0,success,runs/swin/run_DA_kfold_03/logs/run_20260502_050221.log,2026-05-02T03:02:46Z,2026-05-02T03:02:46Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,train,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:02:46Z,2026-05-02T03:02:59Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_clean,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:02:59Z,2026-05-02T03:03:05Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_clean,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:05Z,2026-05-02T03:03:05Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,infer_augmented,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:05Z,2026-05-02T03:03:10Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,eval_augmented,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:10Z,2026-05-02T03:03:10Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,charts,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:11Z,2026-05-02T03:03:11Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,dice_comparison,1,failed,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:11Z,2026-05-02T03:03:11Z
swin,Swin,motion_consistent_0.5,3,kfold_04,runs/swin/run_DA_kfold_04,plot_training,0,success,runs/swin/run_DA_kfold_04/logs/run_20260502_050246.log,2026-05-02T03:03:11Z,2026-05-02T03:03:12Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,train,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:12Z,2026-05-02T03:03:25Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,infer_clean,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:25Z,2026-05-02T03:03:30Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,eval_clean,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:30Z,2026-05-02T03:03:30Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,infer_augmented,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:30Z,2026-05-02T03:03:36Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,eval_augmented,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:36Z,2026-05-02T03:03:36Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,charts,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:36Z,2026-05-02T03:03:36Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,dice_comparison,1,failed,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:36Z,2026-05-02T03:03:37Z
swin,Swin,motion_consistent_0.5,4,kfold_05,runs/swin/run_DA_kfold_05,plot_training,0,success,runs/swin/run_DA_kfold_05/logs/run_20260502_050312.log,2026-05-02T03:03:37Z,2026-05-02T03:03:37Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,train,127,failed,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,infer_clean,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,eval_clean,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,infer_augmented,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,eval_augmented,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,charts,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,dice_comparison,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,0,kfold_01,runs/swin/run_kfold_01,plot_training,0,skipped,runs/swin/run_kfold_01/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,train,127,failed,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,infer_clean,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,eval_clean,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,infer_augmented,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,eval_augmented,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,charts,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,dice_comparison,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,1,kfold_02,runs/swin/run_kfold_02,plot_training,0,skipped,runs/swin/run_kfold_02/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,train,127,failed,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,infer_clean,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,eval_clean,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:14Z,2026-05-08T16:01:14Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,infer_augmented,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,eval_augmented,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,charts,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,dice_comparison,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,2,kfold_03,runs/swin/run_kfold_03,plot_training,0,skipped,runs/swin/run_kfold_03/logs/run_20260508_180114.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,train,127,failed,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,infer_clean,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,eval_clean,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,infer_augmented,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,eval_augmented,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,charts,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,dice_comparison,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,3,kfold_04,runs/swin/run_kfold_04,plot_training,0,skipped,runs/swin/run_kfold_04/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,train,127,failed,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,infer_clean,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,eval_clean,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,infer_augmented,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,eval_augmented,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,charts,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,dice_comparison,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,none,4,kfold_05,runs/swin/run_kfold_05,plot_training,0,skipped,runs/swin/run_kfold_05/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,train,127,failed,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,infer_clean,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,eval_clean,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,infer_augmented,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,eval_augmented,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,charts,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,dice_comparison,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,0,kfold_01,runs/swin/run_DA_kfold_01,plot_training,0,skipped,runs/swin/run_DA_kfold_01/logs/run_20260508_180115.log,2026-05-08T16:01:15Z,2026-05-08T16:01:15Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,train,127,failed,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,infer_clean,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
swin,Swin,motion_consistent_0.5,1,kfold_02,runs/swin/run_DA_kfold_02,eval_clean,0,skipped,runs/swin/run_DA_kfold_02/logs/run_20260508_180116.log,2026-05-08T16:01:16Z,2026-05-08T16:01:16Z
